Invoice_ID,Date,Customer_ID,Product_ID,Employee_ID,Quantity,Payment_Mode,Discount_%,Revenue,Profit
INV02111,2025-08-02,C0222,P017,E002,2,Debit Card,20,2824.0,778.0
INV02112,2025-04-30,C0498,P058,E004,3,UPI,5,3984.3,1044.3
INV02113,2025-01-07,C0800,P053,E002,2,Debit Card,5,3756.3,1292.3
INV02114,2025-08-29,C0589,P081,E002,2,Cash,15,3700.9,1192.9
INV02115,2025-05-15,C0182,P186,E004,1,Cash,10,1231.2,351.2
INV02116,2025-01-22,C0161,P075,E002,1,Cash,10,1814.4,360.4
INV02117,2025-05-27,C0675,P197,E002,1,UPI,20,1104.8,241.8
INV02118,2025-07-23,C0330,P143,E002,3,UPI,0,3471.0,906.0
INV02119,2025-03-29,C0506,P187,E004,1,Credit Card,0,2872.0,1153.0
INV02120,2025-06-09,C0410,P098,E003,3,UPI,0,5424.0,1836.0
INV02121,2025-04-02,C0449,P009,E003,2,UPI,0,5336.0,2012.0
INV02122,2025-07-26,C0516,P106,E003,3,Cash,20,3122.4,725.4
INV02123,2025-06-09,C0173,P219,E001,3,Debit Card,5,2835.75,873.75
INV02124,2025-06-15,C0201,P044,E003,3,Debit Card,20,2152.8,340.8
INV02125,2025-07-21,C0506,P021,E002,1,Cash,10,620.1,134.1
INV02126,2025-06-28,C0708,P199,E004,2,Debit Card,20,876.8,220.8
INV02127,2025-01-01,C0218,P171,E001,1,Credit Card,10,1065.6,328.6
INV02128,2025-12-23,C0029,P149,E001,3,UPI,10,2370.6,681.6
INV02129,2025-10-25,C0343,P172,E001,1,UPI,5,2518.45,990.45
INV02130,2025-07-23,C0496,P171,E004,2,UPI,5,2249.6,775.6
INV02131,2025-11-25,C0632,P129,E001,1,Credit Card,10,2612.7,897.7
INV02132,2025-11-24,C0781,P072,E002,2,Cash,15,2990.3,672.3
INV02133,2025-05-17,C0351,P206,E004,3,UPI,5,6261.45,1827.45
INV02134,2025-11-06,C0789,P022,E004,2,UPI,15,668.1,146.1
INV02135,2025-12-18,C0465,P020,E003,3,UPI,20,4905.6,1158.6
INV02136,2025-08-11,C0386,P177,E001,3,Cash,0,2442.0,990.0
INV02137,2025-07-06,C0280,P107,E004,3,UPI,5,3682.2,880.2
INV02138,2025-03-29,C0479,P128,E002,3,Cash,20,1528.8,127.8
INV02139,2025-03-02,C0315,P057,E004,2,Credit Card,5,2211.6,663.6
INV02140,2025-08-24,C0334,P127,E002,2,Debit Card,0,3746.0,1234.0
INV02141,2025-10-11,C0794,P213,E001,3,Debit Card,0,3798.0,1401.0
INV02142,2025-12-26,C0262,P024,E004,1,UPI,10,655.2,179.2
INV02143,2025-08-25,C0213,P038,E002,2,Debit Card,0,3092.0,1120.0
INV02144,2025-07-23,C0510,P185,E001,3,UPI,15,2470.95,766.95
INV02145,2025-07-20,C0308,P202,E003,3,UPI,5,4146.75,1089.75
INV02146,2025-06-17,C0736,P170,E002,2,UPI,5,1979.8,605.8
INV02147,2025-04-24,C0721,P025,E001,1,UPI,10,2382.3,740.3
INV02148,2025-10-12,C0112,P038,E003,2,UPI,10,2782.8,810.8
INV02149,2025-11-12,C0332,P059,E002,3,UPI,0,6609.0,2493.0
INV02150,2025-03-08,C0470,P064,E004,1,Credit Card,5,2059.6,802.6
INV02151,2025-10-05,C0785,P129,E001,1,UPI,20,2322.4,607.4
INV02152,2025-06-12,C0391,P196,E003,2,UPI,15,2335.8,453.8
INV02153,2025-06-08,C0171,P106,E002,3,Cash,0,3903.0,1506.0
INV02154,2025-02-05,C0259,P123,E002,1,Cash,20,2041.6,527.6
INV02155,2025-12-13,C0702,P029,E002,3,Cash,15,7639.8,2473.8
INV02156,2025-10-25,C0261,P146,E001,3,UPI,20,1996.8,376.8
INV02157,2025-08-25,C0621,P205,E001,2,UPI,20,795.2,129.2
INV02158,2025-09-30,C0523,P214,E002,1,UPI,20,804.8,187.8
INV02159,2025-11-22,C0713,P050,E001,3,Cash,5,6033.45,1908.45
INV02160,2025-06-28,C0156,P124,E002,1,UPI,15,1466.25,371.25
INV02161,2025-01-26,C0057,P124,E004,1,UPI,15,1466.25,371.25
INV02162,2025-12-03,C0141,P065,E004,1,UPI,15,769.25,251.25
INV02163,2025-10-04,C0407,P142,E003,1,UPI,10,906.3,281.3
INV02164,2025-12-21,C0171,P188,E002,3,Cash,10,7830.0,2841.0
INV02165,2025-07-19,C0422,P146,E003,3,UPI,5,2371.2,751.2
INV02166,2025-12-12,C0245,P135,E003,2,Credit Card,5,3262.3,1094.3
INV02167,2025-09-20,C0266,P064,E001,1,UPI,0,2168.0,911.0
INV02168,2025-03-10,C0337,P146,E001,3,Credit Card,20,1996.8,376.8
INV02169,2025-04-06,C0020,P190,E001,1,UPI,10,1641.6,436.6
INV02170,2025-01-12,C0230,P026,E001,3,UPI,0,8568.0,3606.0
INV02171,2025-04-10,C0734,P225,E004,2,UPI,10,3407.4,1071.4
INV02172,2025-11-25,C0621,P134,E002,2,UPI,15,3315.0,875.0
INV02173,2025-06-22,C0601,P185,E001,2,UPI,10,1744.2,608.2
INV02174,2025-06-18,C0403,P169,E004,3,UPI,15,5964.45,1404.45
INV02175,2025-11-18,C0779,P052,E004,1,Credit Card,5,1525.7,480.7
INV02176,2025-10-01,C0072,P236,E002,3,Credit Card,20,2181.6,573.6
INV02177,2025-02-08,C0777,P144,E002,1,Cash,0,2168.0,580.0
INV02178,2025-09-20,C0704,P234,E004,1,Cash,15,2138.6,554.6
INV02179,2025-01-29,C0540,P092,E003,3,UPI,15,6448.95,1480.95
INV02180,2025-01-18,C0304,P009,E004,2,UPI,5,5069.2,1745.2
INV02181,2025-04-01,C0030,P064,E004,2,Debit Card,5,4119.2,1605.2
INV02182,2025-10-18,C0725,P079,E001,1,Cash,15,386.75,51.75
INV02183,2025-04-02,C0028,P132,E002,3,Cash,5,4597.05,1759.05
INV02184,2025-03-16,C0634,P145,E001,3,UPI,10,5478.3,1494.3
INV02185,2025-08-08,C0271,P244,E003,3,Cash,0,8259.0,3402.0
INV02186,2025-10-02,C0466,P130,E003,2,UPI,15,724.2,182.2
INV02187,2025-09-12,C0435,P118,E002,3,UPI,10,2886.3,510.3
INV02188,2025-10-23,C0074,P019,E003,3,UPI,10,4627.8,1012.8
INV02189,2025-04-02,C0710,P019,E003,3,Cash,0,5142.0,1527.0
INV02190,2025-06-13,C0375,P107,E003,3,UPI,20,3100.8,298.8
INV02191,2025-08-04,C0319,P063,E002,1,UPI,10,449.1,102.1
INV02192,2025-07-23,C0411,P011,E002,1,Cash,15,2066.35,400.35
INV02193,2025-04-24,C0253,P128,E003,1,UPI,0,637.0,170.0
INV02194,2025-05-01,C0061,P064,E002,3,Cash,15,5528.4,1757.4
INV02195,2025-02-25,C0737,P218,E003,2,Cash,15,2862.8,648.8
INV02196,2025-04-21,C0536,P176,E003,3,Cash,10,1860.3,345.3
INV02197,2025-11-19,C0242,P151,E001,3,Cash,20,3592.8,967.8
INV02198,2025-08-07,C0240,P080,E002,1,Credit Card,10,1627.2,423.2
INV02199,2025-07-17,C0511,P204,E003,3,UPI,15,2233.8,358.8
INV02200,2025-05-25,C0742,P155,E002,1,UPI,10,2520.0,909.0
INV02201,2025-11-12,C0401,P121,E002,1,UPI,15,1128.8,361.8
INV02202,2025-04-28,C0406,P206,E003,1,Cash,0,2197.0,719.0
INV02203,2025-10-22,C0718,P215,E002,2,Cash,5,3230.0,768.0
INV02204,2025-04-28,C0549,P062,E001,1,UPI,5,2207.8,633.8
INV02205,2025-11-05,C0308,P052,E003,3,Cash,0,4818.0,1683.0
INV02206,2025-10-12,C0640,P165,E004,2,UPI,5,1749.9,499.9
INV02207,2025-04-07,C0405,P092,E003,3,UPI,5,7207.65,2239.65
INV02208,2025-08-02,C0562,P091,E002,2,UPI,5,5219.3,1735.3
INV02209,2025-01-30,C0701,P233,E002,1,Cash,10,855.0,266.0
INV02210,2025-12-17,C0121,P172,E002,1,UPI,20,2120.8,592.8
INV02211,2025-08-28,C0230,P026,E001,3,UPI,5,8139.6,3177.6
INV02212,2025-10-07,C0137,P157,E004,2,UPI,20,2902.4,604.4
INV02213,2025-10-05,C0765,P246,E001,1,UPI,15,578.0,188.0
INV02214,2025-09-27,C0581,P070,E003,3,Credit Card,20,1516.8,364.8
INV02215,2025-05-16,C0265,P214,E001,2,UPI,15,1710.2,476.2
INV02216,2025-01-12,C0108,P203,E003,3,UPI,15,1241.85,293.85
INV02217,2025-12-20,C0058,P042,E001,3,UPI,5,4511.55,1223.55
INV02218,2025-06-21,C0507,P224,E002,2,UPI,20,1008.0,240.0
INV02219,2025-11-09,C0368,P129,E002,2,UPI,20,4644.8,1214.8
INV02220,2025-01-10,C0421,P112,E004,2,Cash,15,2505.8,419.8
INV02221,2025-12-09,C0762,P018,E002,2,UPI,20,2062.4,396.4
INV02222,2025-10-23,C0231,P119,E004,3,Debit Card,20,4389.6,618.6
INV02223,2025-09-15,C0249,P054,E002,3,UPI,0,2577.0,960.0
INV02224,2025-10-20,C0460,P160,E003,2,UPI,15,5001.4,1627.4
INV02225,2025-04-14,C0246,P181,E004,3,UPI,15,5836.95,1090.95
INV02226,2025-02-16,C0670,P167,E003,2,Credit Card,10,3286.8,1110.8
INV02227,2025-10-03,C0721,P114,E002,1,UPI,15,1161.1,156.1
INV02228,2025-04-08,C0055,P119,E004,3,UPI,15,4663.95,892.95
INV02229,2025-12-25,C0351,P034,E003,1,Debit Card,10,794.7,259.7
INV02230,2025-04-22,C0674,P154,E003,2,UPI,20,1430.4,274.4
INV02231,2025-08-21,C0451,P160,E004,2,Cash,10,5295.6,1921.6
INV02232,2025-05-09,C0479,P087,E002,1,UPI,0,2688.0,1072.0
INV02233,2025-03-30,C0118,P041,E004,1,Cash,10,889.2,276.2
INV02234,2025-11-13,C0114,P025,E002,3,Debit Card,10,7146.9,2220.9
INV02235,2025-07-27,C0385,P046,E002,1,Cash,0,915.0,385.0
INV02236,2025-05-18,C0459,P117,E002,3,UPI,10,1152.9,234.9
INV02237,2025-07-26,C0661,P075,E002,3,UPI,20,4838.4,476.4
INV02238,2025-01-23,C0736,P160,E004,3,Credit Card,20,7060.8,1999.8
INV02239,2025-02-22,C0276,P043,E004,2,Credit Card,20,2094.4,254.4
INV02240,2025-01-08,C0069,P114,E002,3,UPI,15,3483.3,468.3
INV02241,2025-02-22,C0010,P220,E002,1,Cash,20,1760.8,351.8
INV02242,2025-07-15,C0166,P205,E002,1,Cash,0,497.0,164.0
INV02243,2025-07-09,C0722,P035,E004,3,UPI,10,4160.7,968.7
INV02244,2025-09-06,C0549,P067,E001,3,UPI,5,3380.1,1325.1
INV02245,2025-10-14,C0543,P170,E001,2,UPI,10,1875.6,501.6
INV02246,2025-03-12,C0653,P031,E004,2,UPI,20,1513.6,215.6
INV02247,2025-01-04,C0102,P001,E002,1,UPI,10,415.8,89.8
INV02248,2025-12-09,C0126,P040,E004,1,UPI,5,1586.5,460.5
INV02249,2025-04-05,C0498,P166,E004,2,UPI,20,1841.6,453.6
INV02250,2025-07-30,C0543,P122,E002,1,UPI,15,425.0,119.0
INV02251,2025-04-15,C0429,P114,E001,1,UPI,10,1229.4,224.4
INV02252,2025-12-23,C0663,P029,E002,1,UPI,20,2396.8,674.8
INV02253,2025-01-17,C0576,P015,E002,2,Credit Card,0,3212.0,944.0
INV02254,2025-02-02,C0293,P122,E002,3,UPI,0,1500.0,582.0
INV02255,2025-01-06,C0117,P115,E003,3,UPI,15,3144.15,420.15
INV02256,2025-10-02,C0119,P226,E004,3,Credit Card,0,5091.0,1746.0
INV02257,2025-08-10,C0725,P020,E003,1,Cash,5,1941.8,692.8
INV02258,2025-12-14,C0372,P182,E001,3,UPI,5,1806.9,447.9
INV02259,2025-09-17,C0036,P005,E001,3,Cash,10,5832.0,1350.0
INV02260,2025-03-20,C0654,P175,E001,1,UPI,20,582.4,143.4
INV02261,2025-06-10,C0012,P173,E004,2,UPI,10,3193.2,871.2
INV02262,2025-04-20,C0173,P150,E004,3,UPI,5,2294.25,587.25
INV02263,2025-05-15,C0106,P176,E003,1,Cash,10,620.1,115.1
INV02264,2025-02-24,C0487,P121,E004,2,Cash,5,2523.2,989.2
INV02265,2025-04-05,C0651,P119,E003,3,UPI,0,5487.0,1716.0
INV02266,2025-07-04,C0140,P223,E003,2,UPI,5,2213.5,837.5
INV02267,2025-10-17,C0593,P085,E001,1,Cash,20,778.4,145.4
INV02268,2025-06-25,C0100,P077,E002,2,UPI,15,3639.7,851.7
INV02269,2025-01-14,C0727,P146,E003,2,UPI,20,1331.2,251.2
INV02270,2025-09-12,C0681,P078,E001,3,Credit Card,0,3285.0,1377.0
INV02271,2025-07-27,C0285,P129,E004,1,Cash,10,2612.7,897.7
INV02272,2025-07-29,C0178,P122,E004,3,UPI,0,1500.0,582.0
INV02273,2025-06-24,C0799,P038,E003,3,Cash,20,3710.4,752.4
INV02274,2025-04-02,C0759,P218,E001,2,UPI,20,2694.4,480.4
INV02275,2025-11-08,C0421,P031,E004,2,UPI,0,1892.0,594.0
INV02276,2025-10-04,C0011,P245,E002,3,UPI,10,4525.2,1231.2
INV02277,2025-09-29,C0233,P219,E004,1,Cash,10,895.5,241.5
INV02278,2025-12-23,C0487,P127,E004,3,UPI,15,4776.15,1008.15
INV02279,2025-10-20,C0281,P056,E003,3,UPI,10,1066.5,283.5
INV02280,2025-01-27,C0389,P206,E002,1,Cash,0,2197.0,719.0
INV02281,2025-11-02,C0326,P072,E004,3,Cash,5,5013.15,1536.15
INV02282,2025-07-25,C0245,P137,E002,1,UPI,10,1357.2,390.2
INV02283,2025-05-03,C0431,P189,E002,1,Credit Card,10,2257.2,716.2
INV02284,2025-07-02,C0241,P226,E004,3,UPI,20,4072.8,727.8
INV02285,2025-11-03,C0479,P016,E002,1,Credit Card,0,655.0,226.0
INV02286,2025-03-04,C0709,P214,E002,1,Debit Card,20,804.8,187.8
INV02287,2025-05-12,C0012,P181,E003,3,Cash,20,5493.6,747.6
INV02288,2025-02-28,C0517,P128,E001,2,Cash,5,1210.3,276.3
INV02289,2025-02-21,C0230,P120,E001,3,Cash,5,6948.3,1599.3
INV02290,2025-11-08,C0671,P222,E001,2,UPI,10,4028.4,1208.4
INV02291,2025-04-17,C0455,P069,E002,2,UPI,15,3490.1,802.1
INV02292,2025-09-14,C0724,P113,E004,3,UPI,5,1128.6,360.6
INV02293,2025-07-25,C0164,P197,E002,3,UPI,5,3935.85,1346.85
INV02294,2025-10-16,C0705,P176,E003,3,UPI,15,1756.95,241.95
INV02295,2025-09-22,C0531,P226,E004,2,Cash,0,3394.0,1164.0
INV02296,2025-04-01,C0053,P204,E002,3,Debit Card,10,2365.2,490.2
INV02297,2025-11-26,C0075,P247,E003,3,UPI,15,1560.6,315.6
INV02298,2025-01-22,C0735,P079,E004,3,UPI,5,1296.75,291.75
INV02299,2025-08-27,C0404,P106,E002,2,Cash,20,2081.6,483.6
INV02300,2025-07-05,C0494,P006,E002,2,Credit Card,5,1833.5,697.5
INV02301,2025-02-19,C0629,P052,E003,2,UPI,5,3051.4,961.4
INV02302,2025-03-30,C0540,P098,E002,2,UPI,15,3073.6,681.6
INV02303,2025-03-11,C0257,P048,E003,2,Credit Card,5,3482.7,876.7
INV02304,2025-07-23,C0702,P015,E003,2,UPI,15,2730.2,462.2
INV02305,2025-05-29,C0265,P051,E003,3,UPI,5,7968.6,2616.6
INV02306,2025-01-24,C0578,P023,E004,1,Credit Card,15,1994.95,258.95
INV02307,2025-12-15,C0579,P197,E004,3,Debit Card,15,3521.55,932.55
INV02308,2025-06-22,C0400,P159,E002,3,Debit Card,0,4962.0,2070.0
INV02309,2025-11-24,C0089,P203,E001,3,UPI,5,1387.95,439.95
INV02310,2025-08-19,C0160,P166,E003,1,Debit Card,10,1035.9,341.9
INV02311,2025-10-23,C0723,P035,E004,3,Credit Card,0,4623.0,1431.0
INV02312,2025-06-13,C0541,P115,E004,1,UPI,20,986.4,78.4
INV02313,2025-04-25,C0182,P218,E002,3,Cash,10,4546.8,1225.8
INV02314,2025-11-28,C0674,P028,E003,1,UPI,5,748.6,287.6
INV02315,2025-07-02,C0266,P097,E003,2,UPI,5,3794.3,1130.3
INV02316,2025-09-21,C0576,P142,E004,1,UPI,5,956.65,331.65
INV02317,2025-09-17,C0278,P187,E001,1,UPI,0,2872.0,1153.0
INV02318,2025-12-16,C0124,P162,E004,3,UPI,0,7464.0,2520.0
INV02319,2025-12-01,C0091,P100,E003,1,UPI,20,698.4,137.4
INV02320,2025-10-26,C0790,P204,E002,1,UPI,20,700.8,75.8
INV02321,2025-12-10,C0110,P099,E001,1,UPI,15,2479.45,731.45
INV02322,2025-10-24,C0468,P234,E002,3,UPI,15,6415.8,1663.8
INV02323,2025-11-05,C0583,P068,E002,3,Cash,15,5082.15,858.15
INV02324,2025-03-14,C0495,P053,E003,1,UPI,20,1581.6,349.6
INV02325,2025-11-07,C0471,P173,E002,2,UPI,20,2838.4,516.4
INV02326,2025-06-16,C0044,P118,E003,1,Debit Card,10,962.1,170.1
INV02327,2025-08-10,C0322,P168,E001,3,UPI,10,2257.2,817.2
INV02328,2025-07-26,C0450,P119,E004,1,Debit Card,0,1829.0,572.0
INV02329,2025-07-15,C0005,P122,E003,1,UPI,10,450.0,144.0
INV02330,2025-02-04,C0310,P007,E001,3,Debit Card,15,1132.2,367.2
INV02331,2025-12-06,C0470,P169,E001,2,Credit Card,20,3742.4,702.4
INV02332,2025-10-02,C0703,P065,E001,2,Credit Card,20,1448.0,412.0
INV02333,2025-05-05,C0693,P244,E001,2,UPI,0,5506.0,2268.0
INV02334,2025-08-31,C0784,P044,E001,3,UPI,5,2556.45,744.45
INV02335,2025-09-26,C0304,P093,E003,1,UPI,5,2098.55,470.55
INV02336,2025-03-23,C0664,P037,E001,1,UPI,0,831.0,234.0
INV02337,2025-12-04,C0348,P013,E004,1,UPI,20,970.4,231.4
INV02338,2025-03-06,C0208,P207,E004,3,UPI,5,7945.8,3076.8
INV02339,2025-08-07,C0278,P106,E004,3,UPI,15,3317.55,920.55
INV02340,2025-12-11,C0083,P189,E002,2,Cash,20,4012.8,930.8
INV02341,2025-01-04,C0613,P170,E003,1,Cash,20,833.6,146.6
INV02342,2025-03-27,C0407,P186,E003,3,UPI,0,4104.0,1464.0
INV02343,2025-02-05,C0418,P250,E004,1,Debit Card,0,1551.0,643.0
INV02344,2025-02-03,C0133,P087,E003,1,Debit Card,15,2284.8,668.8
INV02345,2025-06-25,C0173,P033,E004,1,Debit Card,20,866.4,80.4
INV02346,2025-02-01,C0194,P152,E003,2,Credit Card,15,3070.2,582.2
INV02347,2025-08-29,C0789,P074,E002,1,UPI,10,1323.9,399.9
INV02348,2025-03-22,C0291,P235,E002,3,UPI,5,6802.95,1921.95
INV02349,2025-04-17,C0624,P247,E002,3,UPI,20,1468.8,223.8
INV02350,2025-04-11,C0622,P189,E001,3,UPI,5,7147.8,2524.8
INV02351,2025-02-16,C0099,P084,E002,3,Credit Card,15,1741.65,280.65
INV02352,2025-02-26,C0248,P201,E002,1,UPI,5,1054.5,363.5
INV02353,2025-08-22,C0646,P096,E002,1,Debit Card,5,864.5,334.5
INV02354,2025-01-27,C0593,P169,E004,3,UPI,20,5613.6,1053.6
INV02355,2025-12-08,C0334,P101,E002,1,Cash,15,755.65,127.65
INV02356,2025-08-24,C0391,P223,E001,1,UPI,0,1165.0,477.0
INV02357,2025-05-10,C0749,P108,E003,1,UPI,5,902.5,267.5
INV02358,2025-12-03,C0491,P154,E001,1,Cash,20,715.2,137.2
INV02359,2025-10-17,C0153,P222,E004,1,UPI,20,1790.4,380.4
INV02360,2025-03-15,C0364,P007,E002,1,UPI,20,355.2,100.2
INV02361,2025-11-15,C0511,P044,E004,1,UPI,5,852.15,248.15
INV02362,2025-05-03,C0753,P069,E002,2,Cash,0,4106.0,1418.0
INV02363,2025-02-07,C0202,P164,E004,1,Cash,0,2669.0,1039.0
INV02364,2025-08-19,C0394,P127,E001,1,UPI,20,1498.4,242.4
INV02365,2025-04-16,C0775,P070,E003,2,Cash,0,1264.0,496.0
INV02366,2025-01-12,C0108,P080,E003,1,UPI,0,1808.0,604.0
INV02367,2025-09-21,C0484,P134,E003,3,UPI,0,5850.0,2190.0
INV02368,2025-12-02,C0655,P010,E002,2,UPI,0,5022.0,1432.0
INV02369,2025-06-09,C0449,P244,E004,2,Debit Card,15,4680.1,1442.1
INV02370,2025-04-10,C0614,P115,E001,2,UPI,0,2466.0,650.0
INV02371,2025-10-04,C0421,P189,E002,1,UPI,10,2257.2,716.2
INV02372,2025-10-21,C0175,P181,E001,1,UPI,20,1831.2,249.2
INV02373,2025-12-17,C0345,P139,E002,1,Cash,20,1636.8,147.8
INV02374,2025-02-12,C0709,P121,E004,1,UPI,20,1062.4,295.4
INV02375,2025-12-08,C0696,P024,E001,3,Credit Card,20,1747.2,319.2
INV02376,2025-12-25,C0108,P204,E001,1,UPI,5,832.2,207.2
INV02377,2025-04-03,C0490,P205,E004,1,Credit Card,15,422.45,89.45
INV02378,2025-01-16,C0470,P076,E001,1,Cash,0,1115.0,385.0
INV02379,2025-10-01,C0609,P199,E002,2,UPI,5,1041.2,385.2
INV02380,2025-09-24,C0429,P058,E002,3,UPI,5,3984.3,1044.3
INV02381,2025-04-29,C0257,P125,E002,3,UPI,10,7306.2,2425.2
INV02382,2025-02-14,C0128,P034,E004,3,Credit Card,20,2119.2,514.2
INV02383,2025-01-07,C0215,P150,E002,3,UPI,0,2415.0,708.0
INV02384,2025-06-13,C0729,P048,E004,1,UPI,5,1741.35,438.35
INV02385,2025-01-24,C0221,P151,E003,3,UPI,15,3817.35,1192.35
INV02386,2025-12-28,C0241,P184,E003,1,UPI,10,569.7,197.7
INV02387,2025-02-22,C0614,P073,E003,1,Cash,10,2212.2,660.2
INV02388,2025-01-28,C0038,P035,E001,2,UPI,15,2619.7,491.7
INV02389,2025-08-21,C0425,P085,E001,1,Cash,15,827.05,194.05
INV02390,2025-03-13,C0655,P072,E004,3,UPI,5,5013.15,1536.15
INV02391,2025-11-01,C0176,P214,E001,1,Cash,5,955.7,338.7
INV02392,2025-02-11,C0529,P004,E003,1,Credit Card,10,2689.2,925.2
INV02393,2025-03-22,C0627,P236,E002,1,UPI,0,909.0,373.0
INV02394,2025-05-07,C0375,P164,E003,2,UPI,0,5338.0,2078.0
INV02395,2025-05-31,C0558,P067,E001,3,Cash,10,3202.2,1147.2
INV02396,2025-12-01,C0151,P175,E004,1,UPI,10,655.2,216.2
INV02397,2025-12-20,C0452,P111,E003,2,UPI,20,1318.4,210.4
INV02398,2025-07-25,C0688,P136,E003,3,UPI,15,3679.65,673.65
INV02399,2025-12-13,C0546,P214,E002,1,Cash,10,905.4,288.4
INV02400,2025-06-29,C0755,P243,E004,1,UPI,10,1566.9,467.9
INV02401,2025-09-28,C0729,P015,E002,1,UPI,5,1525.7,391.7
INV02402,2025-06-05,C0034,P006,E003,3,Cash,5,2750.25,1046.25
INV02403,2025-05-12,C0772,P157,E003,1,Credit Card,0,1814.0,665.0
INV02404,2025-07-11,C0632,P173,E002,1,UPI,20,1419.2,258.2
INV02405,2025-08-11,C0467,P109,E002,1,UPI,5,1845.85,417.85
INV02406,2025-06-06,C0002,P230,E003,1,Cash,0,448.0,183.0
INV02407,2025-12-16,C0095,P184,E004,3,Credit Card,5,1804.05,688.05
INV02408,2025-02-21,C0283,P093,E003,3,UPI,10,5964.3,1080.3
INV02409,2025-10-01,C0262,P201,E004,2,Credit Card,5,2109.0,727.0
INV02410,2025-12-05,C0691,P072,E002,1,Cash,15,1495.15,336.15
INV02411,2025-06-02,C0151,P137,E004,1,Cash,0,1508.0,541.0
INV02412,2025-08-14,C0077,P148,E002,2,UPI,15,3359.2,709.2
INV02413,2025-12-08,C0577,P014,E002,1,UPI,0,1784.0,639.0
INV02414,2025-05-06,C0140,P241,E004,2,Cash,10,3636.0,1058.0
INV02415,2025-02-28,C0279,P232,E001,3,Cash,10,1733.4,563.4
INV02416,2025-01-09,C0597,P040,E003,2,UPI,20,2672.0,420.0
INV02417,2025-03-11,C0420,P032,E001,2,Cash,10,4141.8,1189.8
INV02418,2025-07-09,C0059,P179,E001,1,Cash,0,1475.0,505.0
INV02419,2025-10-01,C0184,P080,E002,1,UPI,0,1808.0,604.0
INV02420,2025-08-22,C0679,P024,E002,3,Cash,10,1965.6,537.6
INV02421,2025-05-10,C0225,P033,E003,1,Cash,5,1028.85,242.85
INV02422,2025-05-05,C0709,P169,E001,1,UPI,0,2339.0,819.0
INV02423,2025-10-24,C0040,P046,E004,1,UPI,5,869.25,339.25
INV02424,2025-12-16,C0597,P182,E004,1,UPI,20,507.2,54.2
INV02425,2025-01-06,C0766,P079,E001,2,UPI,5,864.5,194.5
INV02426,2025-04-28,C0310,P113,E003,1,UPI,20,316.8,60.8
INV02427,2025-11-21,C0049,P160,E004,3,Debit Card,0,8826.0,3765.0
INV02428,2025-02-09,C0337,P114,E003,3,UPI,0,4098.0,1083.0
INV02429,2025-09-23,C0432,P218,E004,3,Cash,5,4799.4,1478.4
INV02430,2025-10-01,C0499,P240,E001,2,UPI,20,1899.2,287.2
INV02431,2025-03-10,C0366,P199,E003,3,Debit Card,20,1315.2,331.2
INV02432,2025-03-24,C0548,P096,E001,3,UPI,15,2320.5,730.5
INV02433,2025-09-06,C0564,P079,E003,1,Cash,10,409.5,74.5
INV02434,2025-03-17,C0056,P184,E003,1,UPI,5,601.35,229.35
INV02435,2025-10-04,C0391,P020,E003,3,UPI,5,5825.4,2078.4
INV02436,2025-08-09,C0558,P050,E002,3,Debit Card,20,5080.8,955.8
INV02437,2025-03-31,C0532,P224,E004,3,Debit Card,15,1606.5,454.5
INV02438,2025-11-30,C0609,P180,E004,2,UPI,5,4617.0,1215.0
INV02439,2025-07-06,C0032,P042,E002,2,UPI,15,2691.1,499.1
INV02440,2025-10-30,C0453,P227,E002,2,Debit Card,5,2901.3,1107.3
INV02441,2025-08-15,C0455,P235,E002,1,UPI,20,1909.6,282.6
INV02442,2025-03-22,C0688,P078,E004,1,UPI,20,876.0,240.0
INV02443,2025-08-12,C0157,P025,E001,3,UPI,0,7941.0,3015.0
INV02444,2025-03-25,C0342,P081,E004,1,Cash,20,1741.6,487.6
INV02445,2025-06-10,C0147,P200,E002,1,UPI,0,1274.0,384.0
INV02446,2025-07-05,C0227,P144,E002,3,UPI,0,6504.0,1740.0
INV02447,2025-08-25,C0760,P181,E002,2,UPI,5,4349.1,1185.1
INV02448,2025-08-18,C0152,P091,E002,1,Cash,10,2472.3,730.3
INV02449,2025-12-11,C0289,P036,E004,2,UPI,5,4037.5,1241.5
INV02450,2025-02-02,C0296,P109,E003,1,UPI,10,1748.7,320.7
INV02451,2025-06-15,C0651,P105,E002,2,Credit Card,15,4221.1,835.1
INV02452,2025-03-20,C0365,P199,E002,3,Cash,0,1644.0,660.0
INV02453,2025-05-15,C0420,P111,E004,1,UPI,15,700.4,146.4
INV02454,2025-09-14,C0527,P239,E001,2,Credit Card,5,1628.3,520.3
INV02455,2025-01-09,C0599,P117,E001,1,Credit Card,15,362.95,56.95
INV02456,2025-02-04,C0604,P059,E004,3,Cash,5,6278.55,2162.55
INV02457,2025-10-15,C0521,P034,E003,3,Debit Card,5,2516.55,911.55
INV02458,2025-09-23,C0743,P129,E002,2,UPI,10,5225.4,1795.4
INV02459,2025-03-08,C0510,P235,E001,2,Credit Card,10,4296.6,1042.6
INV02460,2025-01-25,C0446,P103,E003,1,Cash,10,2076.3,661.3
INV02461,2025-08-08,C0555,P077,E004,2,UPI,20,3425.6,637.6
INV02462,2025-06-22,C0084,P035,E001,3,UPI,0,4623.0,1431.0
