Invoice_ID,Date,Customer_ID,Product_ID,Employee_ID,Quantity,Payment_Mode,Discount_%,Revenue,Profit
INV01475,2025-03-05,C0044,P234,E003,1,UPI,20,2012.8,428.8
INV01476,2025-05-03,C0161,P137,E001,2,UPI,5,2865.2,931.2
INV01477,2025-06-15,C0032,P244,E004,1,Cash,10,2477.7,858.7
INV01478,2025-11-07,C0470,P087,E002,2,UPI,15,4569.6,1337.6
INV01479,2025-04-02,C0623,P190,E004,3,Cash,10,4924.8,1309.8
INV01480,2025-07-21,C0293,P221,E002,1,UPI,0,1060.0,415.0
INV01481,2025-10-15,C0144,P003,E004,1,UPI,5,455.05,176.05
INV01482,2025-01-18,C0759,P023,E002,2,Cash,5,4459.3,987.3
INV01483,2025-02-19,C0209,P230,E003,2,Cash,5,851.2,321.2
INV01484,2025-07-31,C0008,P116,E002,3,Debit Card,15,4934.25,1061.25
INV01485,2025-12-23,C0287,P057,E003,1,UPI,20,931.2,157.2
INV01486,2025-08-25,C0621,P106,E002,1,UPI,20,1040.8,241.8
INV01487,2025-06-17,C0348,P236,E003,3,UPI,5,2590.65,982.65
INV01488,2025-06-16,C0796,P060,E001,2,Debit Card,15,4367.3,921.3
INV01489,2025-10-29,C0767,P154,E004,1,Debit Card,5,849.3,271.3
INV01490,2025-11-09,C0298,P181,E003,1,Credit Card,0,2289.0,707.0
INV01491,2025-08-29,C0742,P055,E001,1,Cash,20,1108.8,274.8
INV01492,2025-08-20,C0323,P159,E001,2,UPI,15,2811.8,883.8
INV01493,2025-10-04,C0313,P029,E003,3,Debit Card,15,7639.8,2473.8
INV01494,2025-06-09,C0728,P098,E004,1,UPI,0,1808.0,612.0
INV01495,2025-02-16,C0287,P166,E003,2,Cash,15,1956.7,568.7
INV01496,2025-02-15,C0710,P158,E002,2,UPI,0,1684.0,528.0
INV01497,2025-12-20,C0669,P091,E004,1,Credit Card,0,2747.0,1005.0
INV01498,2025-07-04,C0656,P195,E004,3,UPI,20,4032.0,1014.0
INV01499,2025-01-10,C0307,P069,E001,2,UPI,5,3900.7,1212.7
INV01500,2025-10-15,C0157,P016,E002,3,Debit Card,0,1965.0,678.0
INV01501,2025-01-30,C0645,P086,E004,2,Cash,5,1567.5,425.5
INV01502,2025-10-10,C0011,P210,E002,2,Cash,5,2798.7,854.7
INV01503,2025-04-26,C0270,P201,E003,2,Credit Card,10,1998.0,616.0
INV01504,2025-12-25,C0704,P151,E003,3,Debit Card,15,3817.35,1192.35
INV01505,2025-09-28,C0783,P165,E001,3,UPI,15,2348.55,473.55
INV01506,2025-04-25,C0778,P081,E001,3,Debit Card,15,5551.35,1789.35
INV01507,2025-09-20,C0755,P194,E004,1,UPI,10,1744.2,576.2
INV01508,2025-06-07,C0051,P013,E002,3,UPI,20,2911.2,694.2
INV01509,2025-10-25,C0564,P183,E004,1,UPI,15,1642.2,333.2
INV01510,2025-09-10,C0163,P005,E003,3,UPI,0,6480.0,1998.0
INV01511,2025-06-17,C0240,P161,E002,1,Cash,0,2513.0,877.0
INV01512,2025-09-11,C0526,P082,E003,2,UPI,10,3430.8,1250.8
INV01513,2025-12-25,C0049,P183,E002,3,Cash,5,5506.2,1579.2
INV01514,2025-10-30,C0544,P109,E002,3,UPI,0,5829.0,1545.0
INV01515,2025-08-17,C0460,P025,E002,2,Cash,0,5294.0,2010.0
INV01516,2025-10-25,C0372,P136,E003,3,UPI,5,4112.55,1106.55
INV01517,2025-08-15,C0561,P191,E001,2,Cash,10,4253.4,1415.4
INV01518,2025-08-24,C0503,P100,E002,3,Cash,15,2226.15,543.15
INV01519,2025-01-27,C0238,P233,E004,1,UPI,5,902.5,313.5
INV01520,2025-10-30,C0781,P193,E004,3,UPI,0,3243.0,1233.0
INV01521,2025-10-19,C0774,P218,E004,3,Credit Card,20,4041.6,720.6
INV01522,2025-09-03,C0586,P038,E004,1,Credit Card,15,1314.1,328.1
INV01523,2025-07-15,C0744,P218,E001,3,UPI,10,4546.8,1225.8
INV01524,2025-04-27,C0467,P040,E001,3,Cash,20,4008.0,630.0
INV01525,2025-02-26,C0498,P138,E003,1,Debit Card,0,2782.0,1077.0
INV01526,2025-10-28,C0393,P026,E003,2,Cash,20,4569.6,1261.6
INV01527,2025-05-17,C0304,P196,E003,3,UPI,5,3915.9,1092.9
INV01528,2025-02-04,C0206,P090,E002,3,Debit Card,15,1825.8,415.8
INV01529,2025-02-12,C0780,P142,E002,2,Cash,10,1812.6,562.6
INV01530,2025-03-12,C0056,P136,E002,3,UPI,15,3679.65,673.65
INV01531,2025-02-28,C0072,P206,E002,2,UPI,15,3734.9,778.9
INV01532,2025-09-27,C0571,P088,E003,1,UPI,0,682.0,190.0
INV01533,2025-12-06,C0324,P106,E003,2,UPI,10,2341.8,743.8
INV01534,2025-02-17,C0089,P061,E003,2,UPI,0,3490.0,1394.0
INV01535,2025-06-24,C0147,P007,E001,2,Credit Card,20,710.4,200.4
INV01536,2025-07-26,C0088,P182,E004,2,UPI,15,1077.8,171.8
INV01537,2025-08-07,C0131,P187,E003,1,UPI,10,2584.8,865.8
INV01538,2025-03-15,C0332,P114,E002,1,UPI,5,1297.7,292.7
INV01539,2025-10-04,C0711,P124,E001,2,UPI,5,3277.5,1087.5
INV01540,2025-11-27,C0669,P180,E003,1,UPI,15,2065.5,364.5
INV01541,2025-11-29,C0657,P227,E004,2,UPI,20,2443.2,649.2
INV01542,2025-10-07,C0048,P063,E003,2,UPI,15,848.3,154.3
INV01543,2025-02-14,C0569,P215,E002,3,UPI,0,5100.0,1407.0
INV01544,2025-03-31,C0411,P019,E001,1,Credit Card,15,1456.9,251.9
INV01545,2025-02-02,C0119,P066,E004,2,UPI,15,1416.1,288.1
INV01546,2025-11-23,C0340,P054,E004,1,Cash,20,687.2,148.2
INV01547,2025-07-22,C0004,P084,E004,1,Cash,5,648.85,161.85
INV01548,2025-12-01,C0316,P025,E001,3,UPI,0,7941.0,3015.0
INV01549,2025-06-08,C0178,P139,E001,1,UPI,10,1841.4,352.4
INV01550,2025-02-06,C0718,P039,E004,1,UPI,15,1909.95,295.95
INV01551,2025-01-04,C0697,P172,E001,1,UPI,0,2651.0,1123.0
INV01552,2025-04-27,C0278,P009,E003,3,UPI,0,8004.0,3018.0
INV01553,2025-12-11,C0687,P102,E001,1,Cash,20,385.6,62.6
INV01554,2025-02-28,C0378,P135,E003,1,Credit Card,5,1631.15,547.15
INV01555,2025-03-13,C0450,P016,E003,3,UPI,10,1768.5,481.5
INV01556,2025-06-21,C0656,P143,E003,1,UPI,10,1041.3,186.3
INV01557,2025-07-17,C0666,P035,E003,2,UPI,0,3082.0,954.0
INV01558,2025-10-25,C0640,P024,E003,1,Credit Card,20,582.4,106.4
INV01559,2025-06-14,C0390,P066,E004,2,Credit Card,15,1416.1,288.1
INV01560,2025-12-29,C0595,P104,E004,1,UPI,0,1450.0,392.0
INV01561,2025-05-11,C0433,P202,E002,2,UPI,5,2764.5,726.5
INV01562,2025-03-07,C0635,P115,E003,2,UPI,0,2466.0,650.0
INV01563,2025-08-03,C0101,P062,E002,1,UPI,10,2091.6,517.6
INV01564,2025-04-26,C0522,P146,E004,3,UPI,20,1996.8,376.8
INV01565,2025-11-26,C0290,P093,E003,2,UPI,0,4418.0,1162.0
INV01566,2025-12-03,C0259,P200,E001,3,Debit Card,15,3248.7,578.7
INV01567,2025-09-01,C0665,P144,E003,2,UPI,15,3685.6,509.6
INV01568,2025-10-19,C0185,P168,E002,2,UPI,15,1421.2,461.2
INV01569,2025-04-10,C0596,P245,E003,3,Cash,5,4776.6,1482.6
INV01570,2025-06-18,C0075,P197,E001,1,UPI,10,1242.9,379.9
INV01571,2025-10-19,C0104,P174,E004,1,Credit Card,10,1503.0,477.0
INV01572,2025-01-05,C0698,P198,E003,3,UPI,0,2220.0,576.0
INV01573,2025-02-14,C0328,P043,E003,1,UPI,5,1243.55,323.55
INV01574,2025-05-31,C0245,P234,E001,1,Cash,5,2390.2,806.2
INV01575,2025-12-09,C0677,P240,E004,1,Cash,15,1008.95,202.95
INV01576,2025-04-19,C0209,P139,E002,2,Cash,5,3887.4,909.4
INV01577,2025-06-23,C0030,P179,E003,1,UPI,0,1475.0,505.0
INV01578,2025-06-26,C0580,P116,E002,3,Credit Card,5,5514.75,1641.75
INV01579,2025-01-18,C0363,P227,E004,1,UPI,0,1527.0,630.0
INV01580,2025-11-28,C0700,P080,E001,3,Cash,15,4610.4,998.4
INV01581,2025-09-05,C0354,P124,E003,3,UPI,20,4140.0,855.0
INV01582,2025-11-28,C0622,P065,E002,3,Debit Card,20,2172.0,618.0
INV01583,2025-06-07,C0524,P200,E004,2,Cash,10,2293.2,513.2
INV01584,2025-05-23,C0415,P108,E002,2,UPI,20,1520.0,250.0
INV01585,2025-12-04,C0017,P005,E002,2,UPI,20,3456.0,468.0
INV01586,2025-02-25,C0778,P209,E001,2,UPI,20,4340.8,1030.8
INV01587,2025-06-10,C0077,P167,E004,3,UPI,0,5478.0,2214.0
INV01588,2025-02-28,C0603,P083,E001,1,Debit Card,15,985.15,129.15
INV01589,2025-01-11,C0042,P226,E002,1,Credit Card,20,1357.6,242.6
INV01590,2025-06-20,C0396,P145,E001,1,Credit Card,10,1826.1,498.1
INV01591,2025-06-04,C0468,P118,E003,3,UPI,0,3207.0,831.0
INV01592,2025-04-08,C0577,P140,E001,2,UPI,5,2006.4,496.4
INV01593,2025-05-19,C0130,P094,E002,2,UPI,5,3364.9,882.9
INV01594,2025-03-17,C0510,P144,E001,1,Cash,20,1734.4,146.4
INV01595,2025-02-15,C0023,P095,E003,1,UPI,10,779.4,163.4
INV01596,2025-06-03,C0176,P246,E002,3,UPI,0,2040.0,870.0
INV01597,2025-07-23,C0341,P139,E002,1,UPI,15,1739.1,250.1
INV01598,2025-11-25,C0544,P031,E003,2,Debit Card,20,1513.6,215.6
INV01599,2025-10-12,C0549,P109,E001,1,UPI,0,1943.0,515.0
INV01600,2025-05-24,C0732,P184,E003,1,UPI,10,569.7,197.7
INV01601,2025-05-11,C0565,P096,E002,3,UPI,0,2730.0,1140.0
INV01602,2025-12-25,C0104,P009,E004,2,Cash,5,5069.2,1745.2
INV01603,2025-05-19,C0256,P172,E002,3,Cash,10,7157.7,2573.7
INV01604,2025-06-10,C0322,P185,E002,2,UPI,0,1938.0,802.0
INV01605,2025-01-09,C0600,P067,E002,3,UPI,5,3380.1,1325.1
INV01606,2025-04-11,C0506,P142,E004,2,UPI,10,1812.6,562.6
INV01607,2025-11-22,C0301,P068,E001,3,Credit Card,10,5381.1,1157.1
INV01608,2025-02-27,C0794,P221,E004,2,UPI,0,2120.0,830.0
INV01609,2025-04-01,C0148,P185,E003,1,UPI,15,823.65,255.65
INV01610,2025-01-22,C0075,P030,E001,2,UPI,5,3915.9,903.9
INV01611,2025-05-02,C0234,P209,E003,1,Debit Card,0,2713.0,1058.0
INV01612,2025-11-26,C0503,P042,E003,1,UPI,15,1345.55,249.55
INV01613,2025-01-02,C0368,P160,E004,1,Cash,15,2500.7,813.7
INV01614,2025-01-07,C0134,P206,E003,1,Debit Card,5,2087.15,609.15
INV01615,2025-05-21,C0545,P192,E002,2,UPI,20,2363.2,569.2
INV01616,2025-10-08,C0047,P121,E002,1,UPI,5,1261.6,494.6
INV01617,2025-12-31,C0394,P097,E001,2,UPI,0,3994.0,1330.0
INV01618,2025-08-22,C0210,P162,E003,2,Cash,20,3980.8,684.8
INV01619,2025-09-01,C0062,P250,E003,3,Credit Card,0,4653.0,1929.0
INV01620,2025-06-19,C0269,P008,E001,3,UPI,0,7734.0,3057.0
INV01621,2025-12-27,C0276,P018,E004,2,UPI,15,2191.3,525.3
INV01622,2025-04-14,C0208,P206,E004,3,UPI,10,5931.9,1497.9
INV01623,2025-12-06,C0486,P190,E002,3,Cash,10,4924.8,1309.8
INV01624,2025-11-06,C0549,P148,E001,1,Debit Card,15,1679.6,354.6
INV01625,2025-01-15,C0562,P140,E001,1,UPI,15,897.6,142.6
INV01626,2025-08-15,C0650,P100,E004,3,Cash,15,2226.15,543.15
INV01627,2025-01-08,C0087,P050,E002,2,Cash,20,3387.2,637.2
INV01628,2025-06-29,C0010,P177,E003,1,Cash,20,651.2,167.2
INV01629,2025-12-09,C0171,P141,E003,2,Cash,20,3312.0,854.0
INV01630,2025-02-06,C0329,P002,E003,2,UPI,0,3526.0,1380.0
INV01631,2025-09-02,C0051,P243,E004,1,UPI,0,1741.0,642.0
INV01632,2025-05-01,C0732,P017,E002,3,UPI,20,4236.0,1167.0
INV01633,2025-12-31,C0593,P083,E001,3,UPI,15,2955.45,387.45
INV01634,2025-05-18,C0761,P070,E001,1,UPI,10,568.8,184.8
INV01635,2025-09-30,C0549,P008,E004,1,UPI,15,2191.3,632.3
INV01636,2025-09-21,C0771,P097,E002,3,Credit Card,20,4792.8,796.8
INV01637,2025-06-05,C0721,P074,E004,1,Debit Card,20,1176.8,252.8
INV01638,2025-06-03,C0248,P064,E002,3,Cash,5,6178.8,2407.8
INV01639,2025-04-15,C0789,P133,E004,1,Credit Card,10,1543.5,393.5
INV01640,2025-01-26,C0760,P009,E003,3,UPI,20,6403.2,1417.2
INV01641,2025-05-29,C0477,P131,E003,1,UPI,20,612.8,151.8
INV01642,2025-12-31,C0280,P187,E001,2,Debit Card,20,4595.2,1157.2
INV01643,2025-03-14,C0568,P229,E004,3,Debit Card,5,1328.1,305.1
INV01644,2025-05-07,C0217,P074,E004,3,UPI,20,3530.4,758.4
INV01645,2025-03-04,C0089,P107,E003,3,Cash,15,3294.6,492.6
INV01646,2025-01-01,C0240,P019,E003,2,UPI,5,3256.6,846.6
INV01647,2025-11-05,C0032,P182,E003,3,Debit Card,0,1902.0,543.0
INV01648,2025-12-26,C0020,P074,E003,1,Cash,5,1397.45,473.45
INV01649,2025-02-24,C0566,P237,E003,3,Cash,15,6836.55,2123.55
INV01650,2025-01-27,C0692,P230,E002,2,UPI,10,806.4,276.4
INV01651,2025-09-06,C0537,P123,E001,2,Debit Card,0,5104.0,2076.0
INV01652,2025-08-31,C0704,P162,E004,1,UPI,5,2363.6,715.6
INV01653,2025-07-05,C0584,P234,E003,1,Cash,0,2516.0,932.0
INV01654,2025-06-12,C0637,P205,E001,3,UPI,15,1267.35,268.35
INV01655,2025-07-29,C0740,P247,E004,2,UPI,5,1162.8,332.8
INV01656,2025-12-22,C0403,P147,E004,3,UPI,15,5553.9,1332.9
INV01657,2025-01-29,C0289,P223,E004,1,Cash,20,932.0,244.0
INV01658,2025-03-18,C0165,P069,E003,3,Cash,10,5543.1,1511.1
INV01659,2025-11-18,C0716,P065,E001,3,Cash,20,2172.0,618.0
INV01660,2025-02-26,C0303,P024,E002,3,Cash,20,1747.2,319.2
INV01661,2025-03-22,C0636,P209,E002,3,UPI,5,7732.05,2767.05
INV01662,2025-05-20,C0008,P186,E004,2,Cash,15,2325.6,565.6
INV01663,2025-02-12,C0263,P036,E003,1,UPI,15,1806.25,408.25
INV01664,2025-07-03,C0101,P024,E002,1,UPI,5,691.6,215.6
INV01665,2025-06-22,C0127,P013,E002,3,UPI,15,3093.15,876.15
INV01666,2025-11-30,C0721,P012,E002,3,Cash,5,2049.15,594.15
INV01667,2025-05-03,C0494,P205,E001,3,UPI,20,1192.8,193.8
INV01668,2025-12-16,C0421,P074,E003,1,UPI,15,1250.35,326.35
INV01669,2025-08-14,C0768,P096,E004,2,UPI,15,1547.0,487.0
INV01670,2025-12-04,C0622,P053,E003,2,UPI,15,3360.9,896.9
INV01671,2025-03-30,C0139,P082,E001,2,Credit Card,0,3812.0,1632.0
INV01672,2025-08-22,C0264,P158,E002,1,UPI,5,799.9,221.9
INV01673,2025-05-13,C0392,P162,E002,2,Cash,5,4727.2,1431.2
INV01674,2025-09-19,C0444,P244,E003,2,UPI,10,4955.4,1717.4
INV01675,2025-08-25,C0126,P074,E001,3,UPI,5,4192.35,1420.35
INV01676,2025-12-31,C0291,P224,E001,2,Debit Card,5,1197.0,429.0
INV01677,2025-10-06,C0528,P069,E004,2,UPI,10,3695.4,1007.4
INV01678,2025-10-10,C0780,P250,E004,3,UPI,10,4187.7,1463.7
INV01679,2025-01-08,C0018,P177,E004,3,UPI,15,2075.7,623.7
INV01680,2025-08-06,C0453,P172,E001,3,UPI,10,7157.7,2573.7
INV01681,2025-10-03,C0469,P209,E001,1,UPI,0,2713.0,1058.0
INV01682,2025-10-01,C0718,P157,E002,3,UPI,0,5442.0,1995.0
INV01683,2025-05-24,C0058,P118,E001,1,UPI,10,962.1,170.1
INV01684,2025-12-10,C0584,P223,E003,2,UPI,5,2213.5,837.5
INV01685,2025-10-18,C0082,P164,E003,3,UPI,20,6405.6,1515.6
INV01686,2025-05-26,C0459,P087,E002,3,UPI,10,7257.6,2409.6
INV01687,2025-06-26,C0380,P090,E003,1,UPI,20,572.8,102.8
INV01688,2025-12-20,C0623,P028,E001,1,UPI,20,630.4,169.4
INV01689,2025-02-17,C0652,P199,E004,2,UPI,15,931.6,275.6
INV01690,2025-05-01,C0206,P209,E004,1,Cash,15,2306.05,651.05
INV01691,2025-10-12,C0751,P233,E002,3,Cash,15,2422.5,655.5
INV01692,2025-02-14,C0598,P143,E003,2,Cash,10,2082.6,372.6
INV01693,2025-12-10,C0534,P172,E002,3,UPI,20,6362.4,1778.4
INV01694,2025-08-28,C0606,P219,E004,1,Cash,0,995.0,341.0
INV01695,2025-05-15,C0481,P210,E003,2,UPI,15,2504.1,560.1
INV01696,2025-04-22,C0066,P026,E001,1,Credit Card,20,2284.8,630.8
INV01697,2025-05-24,C0392,P152,E003,3,Cash,20,4334.4,602.4
INV01698,2025-10-12,C0641,P154,E002,2,Cash,20,1430.4,274.4
INV01699,2025-05-23,C0471,P157,E001,2,UPI,15,3083.8,785.8
INV01700,2025-03-19,C0472,P005,E002,1,Credit Card,0,2160.0,666.0
INV01701,2025-03-12,C0711,P065,E004,1,Cash,20,724.0,206.0
INV01702,2025-01-02,C0281,P141,E001,1,UPI,5,1966.5,737.5
INV01703,2025-04-03,C0058,P140,E004,2,UPI,0,2112.0,602.0
INV01704,2025-09-06,C0024,P237,E004,1,UPI,5,2546.95,975.95
INV01705,2025-01-29,C0322,P183,E004,1,UPI,0,1932.0,623.0
INV01706,2025-07-09,C0519,P231,E002,3,UPI,15,6168.45,1941.45
INV01707,2025-07-24,C0400,P032,E004,3,Debit Card,0,6903.0,2475.0
INV01708,2025-05-30,C0377,P167,E003,3,UPI,10,4930.2,1666.2
INV01709,2025-10-14,C0112,P192,E004,1,UPI,15,1255.45,358.45
INV01710,2025-09-16,C0154,P104,E003,1,UPI,10,1305.0,247.0
INV01711,2025-11-13,C0141,P131,E002,2,UPI,5,1455.4,533.4
INV01712,2025-10-28,C0611,P036,E002,1,UPI,0,2125.0,727.0
INV01713,2025-08-29,C0533,P089,E002,3,Cash,5,2052.0,480.0
INV01714,2025-04-01,C0635,P187,E003,1,UPI,20,2297.6,578.6
INV01715,2025-05-24,C0746,P107,E003,2,Cash,20,2067.2,199.2
INV01716,2025-10-18,C0464,P164,E003,2,UPI,0,5338.0,2078.0
INV01717,2025-10-25,C0596,P030,E002,2,UPI,15,3503.7,491.7
INV01718,2025-06-29,C0480,P185,E003,2,Cash,10,1744.2,608.2
INV01719,2025-08-17,C0462,P192,E001,1,Credit Card,0,1477.0,580.0
INV01720,2025-03-02,C0181,P109,E002,1,Credit Card,15,1651.55,223.55
INV01721,2025-07-04,C0369,P035,E003,1,UPI,10,1386.9,322.9
INV01722,2025-12-24,C0459,P187,E002,2,UPI,20,4595.2,1157.2
INV01723,2025-06-11,C0542,P012,E002,3,Debit Card,20,1725.6,270.6
INV01724,2025-01-15,C0080,P219,E003,2,Credit Card,10,1791.0,483.0
INV01725,2025-12-23,C0106,P139,E002,1,UPI,20,1636.8,147.8
INV01726,2025-11-23,C0714,P228,E002,1,UPI,5,1096.3,312.3
INV01727,2025-06-17,C0684,P168,E004,1,UPI,20,668.8,188.8
INV01728,2025-06-26,C0159,P203,E001,3,Debit Card,5,1387.95,439.95
INV01729,2025-09-01,C0029,P011,E002,1,Cash,5,2309.45,643.45
INV01730,2025-09-06,C0137,P183,E002,2,UPI,10,3477.6,859.6
INV01731,2025-03-13,C0754,P039,E003,1,UPI,0,2247.0,633.0
INV01732,2025-10-09,C0321,P154,E002,1,UPI,10,804.6,226.6
INV01733,2025-01-24,C0764,P010,E002,1,UPI,5,2385.45,590.45
INV01734,2025-07-28,C0686,P216,E002,1,Cash,15,1863.2,503.2
INV01735,2025-04-02,C0062,P236,E004,2,UPI,10,1636.2,564.2
INV01736,2025-09-12,C0109,P141,E004,2,UPI,0,4140.0,1682.0
INV01737,2025-09-19,C0134,P155,E002,3,Cash,5,7980.0,3147.0
INV01738,2025-08-16,C0751,P111,E002,1,Cash,10,741.6,187.6
INV01739,2025-10-18,C0620,P021,E003,2,UPI,15,1171.3,199.3
INV01740,2025-02-11,C0670,P056,E003,2,UPI,0,790.0,268.0
INV01741,2025-01-25,C0516,P076,E002,3,UPI,15,2843.25,653.25
INV01742,2025-11-24,C0587,P247,E002,3,UPI,10,1652.4,407.4
INV01743,2025-05-14,C0601,P034,E004,3,UPI,20,2119.2,514.2
INV01744,2025-04-02,C0219,P226,E002,2,UPI,10,3054.6,824.6
INV01745,2025-05-04,C0395,P203,E001,1,UPI,0,487.0,171.0
INV01746,2025-10-11,C0098,P167,E001,1,UPI,15,1552.1,464.1
INV01747,2025-09-09,C0596,P116,E004,1,Credit Card,15,1644.75,353.75
INV01748,2025-01-04,C0788,P081,E003,3,UPI,10,5877.9,2115.9
INV01749,2025-11-30,C0188,P156,E002,1,UPI,20,595.2,110.2
INV01750,2025-07-01,C0636,P224,E004,2,Credit Card,5,1197.0,429.0
INV01751,2025-01-09,C0671,P008,E002,3,Credit Card,10,6960.6,2283.6
INV01752,2025-12-30,C0013,P075,E004,2,Credit Card,10,3628.8,720.8
INV01753,2025-04-23,C0151,P124,E003,1,Cash,10,1552.5,457.5
INV01754,2025-05-23,C0500,P107,E001,3,Cash,15,3294.6,492.6
INV01755,2025-04-07,C0341,P212,E004,2,UPI,5,1254.0,344.0
INV01756,2025-04-25,C0470,P112,E003,3,Debit Card,20,3537.6,408.6
INV01757,2025-11-21,C0713,P129,E002,1,UPI,5,2757.85,1042.85
INV01758,2025-10-17,C0554,P226,E001,1,Cash,0,1697.0,582.0
INV01759,2025-03-12,C0563,P213,E002,1,UPI,20,1012.8,213.8
INV01760,2025-05-22,C0040,P244,E004,1,UPI,0,2753.0,1134.0
INV01761,2025-07-18,C0010,P060,E004,1,UPI,15,2183.65,460.65
INV01762,2025-09-08,C0103,P196,E001,2,UPI,15,2335.8,453.8
INV01763,2025-01-31,C0333,P044,E003,3,UPI,15,2287.35,475.35
INV01764,2025-07-05,C0270,P012,E001,3,UPI,0,2157.0,702.0
INV01765,2025-07-04,C0235,P075,E002,1,UPI,15,1713.6,259.6
INV01766,2025-09-09,C0637,P132,E001,1,Cash,0,1613.0,667.0
INV01767,2025-12-23,C0523,P166,E002,1,Credit Card,15,978.35,284.35
INV01768,2025-06-03,C0034,P172,E003,1,UPI,20,2120.8,592.8
INV01769,2025-12-25,C0476,P111,E004,2,UPI,20,1318.4,210.4
INV01770,2025-10-16,C0349,P198,E004,2,Credit Card,5,1406.0,310.0
INV01771,2025-06-25,C0458,P092,E003,1,Cash,10,2276.1,620.1
INV01772,2025-10-12,C0162,P046,E001,2,Credit Card,0,1830.0,770.0
INV01773,2025-02-03,C0473,P212,E003,2,Cash,15,1122.0,212.0
INV01774,2025-04-24,C0277,P177,E001,1,UPI,5,773.3,289.3
INV01775,2025-06-16,C0041,P206,E004,1,Credit Card,5,2087.15,609.15
INV01776,2025-04-06,C0621,P156,E001,3,Cash,20,1785.6,330.6
INV01777,2025-11-04,C0519,P213,E003,1,Debit Card,5,1202.7,403.7
INV01778,2025-11-01,C0472,P096,E003,3,UPI,15,2320.5,730.5
INV01779,2025-02-08,C0688,P208,E001,1,Cash,15,1400.8,219.8
INV01780,2025-05-05,C0172,P029,E001,2,Credit Card,5,5692.4,2248.4
INV01781,2025-02-06,C0664,P064,E004,3,UPI,15,5528.4,1757.4
INV01782,2025-03-26,C0438,P152,E003,3,UPI,10,4876.2,1144.2
INV01783,2025-11-25,C0126,P077,E002,3,Cash,15,5459.55,1277.55
INV01784,2025-01-04,C0798,P208,E002,1,UPI,10,1483.2,302.2
INV01785,2025-06-16,C0545,P005,E002,2,Debit Card,20,3456.0,468.0
INV01786,2025-07-09,C0069,P157,E004,1,UPI,0,1814.0,665.0
INV01787,2025-04-10,C0094,P012,E001,1,UPI,5,683.05,198.05
INV01788,2025-03-17,C0600,P045,E003,3,UPI,10,1528.2,538.2
INV01789,2025-08-11,C0447,P205,E004,2,UPI,20,795.2,129.2
INV01790,2025-01-14,C0011,P040,E004,2,Cash,5,3173.0,921.0
INV01791,2025-10-02,C0065,P181,E002,2,UPI,15,3891.3,727.3
INV01792,2025-05-13,C0690,P003,E003,2,Credit Card,10,862.2,304.2
INV01793,2025-08-31,C0141,P045,E002,1,Debit Card,15,481.1,151.1
INV01794,2025-05-04,C0136,P093,E004,2,UPI,5,4197.1,941.1
INV01795,2025-04-20,C0122,P214,E001,3,UPI,10,2716.2,865.2
INV01796,2025-11-26,C0148,P142,E002,2,UPI,15,1711.9,461.9
INV01797,2025-04-13,C0221,P203,E002,1,UPI,0,487.0,171.0
INV01798,2025-03-14,C0206,P007,E004,1,UPI,5,421.8,166.8
INV01799,2025-05-30,C0142,P027,E003,1,UPI,15,973.25,159.25
INV01800,2025-03-22,C0477,P111,E001,1,Cash,10,741.6,187.6
INV01801,2025-03-11,C0319,P112,E001,1,UPI,10,1326.6,283.6
INV01802,2025-01-19,C0585,P037,E004,2,UPI,5,1578.9,384.9
INV01803,2025-05-27,C0644,P134,E004,1,UPI,0,1950.0,730.0
INV01804,2025-08-07,C0462,P045,E002,2,Debit Card,20,905.6,245.6
INV01805,2025-08-17,C0316,P010,E003,2,UPI,20,4017.6,427.6
INV01806,2025-04-07,C0608,P133,E002,1,UPI,0,1715.0,565.0
INV01807,2025-03-02,C0192,P157,E002,2,Cash,10,3265.2,967.2
INV01808,2025-04-24,C0171,P112,E002,1,UPI,15,1252.9,209.9
INV01809,2025-07-24,C0361,P191,E003,2,Cash,0,4726.0,1888.0
INV01810,2025-06-29,C0691,P019,E004,1,Cash,0,1714.0,509.0
INV01811,2025-05-02,C0071,P143,E001,3,Cash,10,3123.9,558.9
INV01812,2025-09-24,C0554,P215,E004,2,Debit Card,10,3060.0,598.0
INV01813,2025-09-22,C0201,P187,E001,2,Credit Card,5,5456.8,2018.8
INV01814,2025-08-23,C0698,P178,E001,3,UPI,15,6882.45,1923.45
INV01815,2025-07-01,C0295,P037,E001,3,UPI,5,2368.35,577.35
INV01816,2025-05-18,C0715,P173,E003,3,UPI,0,5322.0,1839.0
INV01817,2025-05-27,C0072,P004,E001,2,UPI,10,5378.4,1850.4
INV01818,2025-06-27,C0335,P148,E002,3,Debit Card,5,5631.6,1656.6
INV01819,2025-04-15,C0181,P171,E001,1,UPI,5,1124.8,387.8
INV01820,2025-05-10,C0764,P027,E003,3,UPI,5,3263.25,821.25
INV01821,2025-04-18,C0126,P028,E001,1,UPI,15,669.8,208.8
INV01822,2025-03-01,C0023,P105,E004,3,UPI,5,7076.55,1997.55
INV01823,2025-04-25,C0114,P086,E001,1,UPI,5,783.75,212.75
INV01824,2025-06-22,C0418,P072,E003,1,UPI,0,1759.0,600.0
INV01825,2025-06-11,C0240,P005,E002,2,Cash,20,3456.0,468.0
INV01826,2025-05-30,C0785,P116,E001,1,Cash,0,1935.0,644.0
INV01827,2025-11-19,C0534,P118,E002,3,Cash,5,3046.65,670.65
